Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Shipping_Cost,Payment_Mode,Sales, Profit ,,
ORD1499,30-10-2023,CUST599,Reyansh,Female,Delhi,West,Toys,Washing Machine,2,16948.91,0.1,273.9,Net Banking,30508.04," ? 2,051.67 ",,
ORD1500,21-05-2024,CUST600,Kabir,Male,Ahmedabad,West,Beauty,Watch,5,46042.69,0.03,119.68,UPI,223307.05," ? 33,454.35 ",,
ORD1501,28-09-2024,CUST601,Aarav,Female,Hyderabad,North,Home Decor,Washing Machine,1,797.75,0.07,132.32,UPI,741.91, ? 22.41 ,,
ORD1502,05-05-2024,CUST602,Aarav,Male,Hyderabad,East,Sports,T-shirt,1,27730.18,0.28,214.27,Net Banking,19965.73," ? -6,039.50 ",,
ORD1503,12-10-2023,CUST603,Aadhya,Female,Hyderabad,North,Electronics,Headphones,2,37085.05,0.09,244.6,UPI,67494.79," ? 7,158.22 ",,
ORD1504,06-01-2023,CUST604,Kabir,Female,Kolkata,South,Clothing,Smartphone,5,24353.9,0.05,330.43,UPI,115681.02, ? -164.80 ,,
ORD1505,01-04-2024,CUST605,Ishaan,Female,Chennai,West,Clothing,Headphones,4,4453.07,0.14,83.49,Debit Card,15318.56, ? 895.86 ,,
ORD1506,14-01-2024,CUST606,Reyansh,Female,Kolkata,South,Sports,T-shirt,5,48628.58,0.09,276.66,UPI,221260.04," ? 13,828.20 ",,
ORD1507,10-03-2024,CUST607,Aarav,Male,Mumbai,North,Electronics,T-shirt,3,25996.92,0.01,132.18,Net Banking,77210.85," ? 20,442.51 ",,
ORD1508,07-04-2023,CUST608,Aadhya,Male,Hyderabad,West,Beauty,Sofa,1,30786.47,0.1,308.29,Credit Card,27707.82," ? 2,352.98 ",,
ORD1509,12-05-2023,CUST609,Kabir,Female,Ahmedabad,West,Home Decor,Headphones,3,11983.17,0.16,336.83,Credit Card,30197.59," ? 2,550.22 ",,
ORD1510,26-02-2023,CUST610,Reyansh,Female,Pune,North,Electronics,Shoes,4,24278.2,0.17,300.52,Credit Card,80603.62," ? -7,961.87 ",,
ORD1511,14-04-2023,CUST611,Kabir,Female,Delhi,North,Clothing,T-shirt,3,21571.64,0.11,382.23,Net Banking,57596.28, ? -769.22 ,,
ORD1512,08-06-2024,CUST612,Myra,Male,Chennai,North,Sports,Smartphone,5,3929.81,0.13,201.02,Credit Card,17094.67, ? -909.27 ,,
ORD1513,20-02-2024,CUST613,Aadhya,Male,Bangalore,North,Sports,Toy Car,3,5486.79,0.29,394.3,Debit Card,11686.86," ? -3,207.42 ",,
ORD1514,20-04-2023,CUST614,Reyansh,Male,Pune,North,Home Decor,Watch,4,41906.13,0.11,244.75,Net Banking,149185.82," ? -3,290.63 ",,
ORD1515,15-05-2023,CUST615,Ananya,Male,Chennai,West,Sports,Sofa,4,12143.03,0.08,267.88,Net Banking,44686.35," ? 7,979.32 ",,
ORD1516,04-07-2024,CUST616,Diya,Female,Kolkata,North,Sports,Toy Car,4,9908.92,0.07,341.65,Net Banking,36861.18," ? 4,295.29 ",,
ORD1517,01-09-2023,CUST617,Diya,Female,Kolkata,West,Electronics,Sofa,5,25344.59,0.14,58.26,UPI,108981.74," ? -1,700.80 ",,
ORD1518,23-10-2023,CUST618,Reyansh,Female,Pune,West,Beauty,Smartphone,4,38483.61,0.23,344.3,UPI,118529.52," ? -14,098.05 ",,
ORD1519,11-03-2023,CUST619,Kabir,Male,Kolkata,North,Home Decor,Cricket Bat,1,3284.94,0.06,328.36,UPI,3087.84, ? -128.27 ,,
ORD1520,11-04-2023,CUST620,Aadhya,Male,Hyderabad,North,Electronics,Headphones,4,28925.03,0.21,189.43,Cash on Delivery,91403.09," ? 3,736.90 ",,
ORD1521,05-02-2023,CUST621,Diya,Male,Mumbai,East,Beauty,Lipstick,3,6136.68,0.01,88.61,Debit Card,18225.94," ? 4,797.26 ",,
ORD1522,12-06-2023,CUST622,Aadhya,Female,Delhi,West,Electronics,Shoes,3,2015.76,0.13,90.92,Net Banking,5261.13, ? -448.93 ,,
ORD1523,25-02-2023,CUST623,Diya,Female,Mumbai,North,Toys,Toy Car,3,2826.65,0.23,465.45,Net Banking,6529.56," ? -1,059.41 ",,
ORD1524,26-11-2023,CUST624,Myra,Male,Chennai,North,Electronics,Headphones,5,41741.37,0.1,360.18,UPI,187836.16," ? 33,355.05 ",,
ORD1525,26-06-2023,CUST625,Kabir,Female,Delhi,North,Sports,Shoes,3,6075.03,0.17,107.2,Net Banking,15126.82," ? -1,353.06 ",,
ORD1526,12-07-2024,CUST626,Myra,Male,Ahmedabad,East,Beauty,Cricket Bat,5,2448.54,0.06,210.53,Net Banking,11508.14, ? -72.58 ,,
ORD1527,28-07-2023,CUST627,Diya,Male,Delhi,East,Home Decor,Lipstick,5,22007.41,0.22,316.62,Credit Card,85828.9," ? 3,821.78 ",,
ORD1528,14-08-2024,CUST628,Ananya,Female,Mumbai,South,Home Decor,Shoes,4,42230.87,0.02,426.01,Net Banking,165545.01," ? 12,352.52 ",,
ORD1529,30-04-2024,CUST629,Ananya,Male,Pune,West,Beauty,Shoes,1,13267.94,0.26,69.65,Cash on Delivery,9818.28," ? -2,634.42 ",,
ORD1530,19-09-2024,CUST630,Myra,Female,Delhi,South,Sports,Toy Car,4,21201.29,0.06,156.48,UPI,79716.85, ? 302.28 ,,
ORD1531,03-01-2023,CUST631,Ananya,Male,Ahmedabad,North,Clothing,Washing Machine,4,2188.14,0.26,450.39,Debit Card,6476.89," ? -2,100.59 ",,
ORD1532,05-05-2024,CUST632,Diya,Female,Ahmedabad,East,Electronics,Lipstick,5,22564.11,0.11,54.12,Debit Card,100410.29," ? 5,969.91 ",,
ORD1533,07-03-2023,CUST633,Reyansh,Female,Ahmedabad,East,Sports,Headphones,5,28965.13,0.22,140.63,Credit Card,112964.01," ? -1,451.71 ",,
ORD1534,01-06-2023,CUST634,Myra,Female,Mumbai,South,Toys,Cricket Bat,3,28631.17,0.1,481.56,Debit Card,77304.16," ? 16,540.97 ",,
ORD1535,20-11-2023,CUST635,Vihaan,Male,Delhi,East,Beauty,Lipstick,3,16754.85,0.27,326.03,Debit Card,36693.12, ? 416.47 ,,
ORD1536,05-02-2024,CUST636,Kabir,Male,Bangalore,North,Electronics,Smartphone,4,15913.55,0.04,167.75,UPI,61108.03," ? 9,557.99 ",,
ORD1537,24-09-2023,CUST637,Ananya,Female,Pune,East,Home Decor,Washing Machine,2,5509.86,0.05,80.15,UPI,10468.73," ? 1,574.66 ",,
ORD1538,24-03-2024,CUST638,Ananya,Female,Hyderabad,South,Clothing,Smartphone,2,18466.56,0.15,62.69,Cash on Delivery,31393.15," ? 3,771.76 ",,
ORD1539,19-04-2023,CUST639,Aarav,Male,Delhi,North,Toys,Cricket Bat,3,5154.83,0.02,160.14,Credit Card,15155.2," ? 2,640.94 ",,
ORD1540,12-04-2024,CUST640,Ishaan,Male,Ahmedabad,South,Home Decor,Toy Car,2,38376.48,0.06,446.67,Debit Card,72147.78," ? 14,622.81 ",,
ORD1541,27-04-2024,CUST641,Myra,Male,Bangalore,East,Beauty,Toy Car,3,48320.46,0.28,237.16,Cash on Delivery,104372.19," ? -28,098.42 ",,
ORD1542,05-07-2024,CUST642,Advika,Female,Hyderabad,South,Electronics,Cricket Bat,5,48509.71,0.29,374.15,Credit Card,172209.47," ? -16,030.35 ",,
ORD1543,04-12-2023,CUST643,Ananya,Male,Hyderabad,South,Beauty,Sofa,4,43280.54,0.11,463.23,Debit Card,154078.72," ? 6,523.79 ",,
ORD1544,04-10-2023,CUST644,Kabir,Male,Chennai,West,Electronics,Cricket Bat,1,30119.45,0.28,233.62,Debit Card,21686," ? -3,417.57 ",,
ORD1545,04-09-2024,CUST645,Vihaan,Female,Delhi,East,Sports,Washing Machine,4,35103.11,0.16,136.07,UPI,117946.45," ? 17,700.45 ",,
ORD1546,18-08-2024,CUST646,Ananya,Male,Mumbai,East,Clothing,T-shirt,3,14403.25,0.08,282.7,Net Banking,39752.97, ? -954.98 ,,
ORD1547,06-09-2024,CUST647,Vihaan,Male,Delhi,South,Sports,Toy Car,3,31612.37,0.21,458.64,Credit Card,74921.32," ? -4,423.44 ",,
ORD1548,09-07-2023,CUST648,Diya,Male,Bangalore,West,Sports,Watch,4,22891.35,0.2,411.97,Debit Card,73252.32," ? 1,303.56 ",,
ORD1549,07-03-2023,CUST649,Diya,Female,Hyderabad,East,Beauty,Washing Machine,3,24204.46,0.3,79.62,Credit Card,50829.37," ? -2,950.14 ",,
ORD1550,29-05-2023,CUST650,Ishaan,Female,Delhi,North,Clothing,Washing Machine,2,37937.27,0.08,361.66,Cash on Delivery,69804.58," ? 9,909.35 ",,
ORD1551,07-11-2023,CUST651,Reyansh,Female,Mumbai,South,Electronics,Washing Machine,2,14239.53,0.2,307.35,Cash on Delivery,22783.25," ? 2,394.52 ",,
ORD1552,06-05-2023,CUST652,Advika,Female,Chennai,East,Electronics,Shoes,3,16038.37,0.02,458.36,Net Banking,47152.81," ? 8,640.71 ",,
ORD1553,26-03-2024,CUST653,Aarav,Female,Delhi,North,Toys,Washing Machine,3,46247.16,0.03,105.12,Debit Card,134579.24," ? 18,920.30 ",,
ORD1554,13-05-2023,CUST654,Ishaan,Female,Pune,East,Home Decor,Toy Car,2,2999.97,0,290.32,UPI,5999.94, ? 201.88 ,,
ORD1555,14-06-2023,CUST655,Aadhya,Female,Chennai,North,Toys,T-shirt,3,24384.59,0.3,445.76,Debit Card,51207.64," ? -13,016.77 ",,
ORD1556,03-09-2023,CUST656,Aarav,Male,Mumbai,South,Toys,T-shirt,3,45657.48,0.24,234.51,Credit Card,104099.05," ? 4,162.91 ",,
ORD1557,14-09-2023,CUST657,Myra,Male,Bangalore,East,Electronics,Washing Machine,4,30596.08,0.24,266.9,Cash on Delivery,93012.08," ? 2,555.70 ",,
ORD1558,29-02-2024,CUST658,Kabir,Female,Hyderabad,East,Beauty,Smartphone,1,27411.07,0.15,81.71,Credit Card,23299.41," ? 1,096.12 ",,
ORD1559,03-01-2023,CUST659,Aadhya,Male,Delhi,West,Sports,Toy Car,2,12637.26,0.09,175.16,Net Banking,22999.81," ? 3,895.88 ",,
ORD1560,21-03-2024,CUST660,Aadhya,Male,Mumbai,South,Sports,Toy Car,4,17295.12,0.05,196.03,Cash on Delivery,65721.46," ? 16,617.43 ",,
ORD1561,12-07-2024,CUST661,Ishaan,Female,Chennai,North,Sports,Lipstick,1,42632.01,0.09,475.31,UPI,38795.13, ? -102.44 ,,
ORD1562,02-07-2024,CUST662,Reyansh,Male,Pune,East,Clothing,Headphones,3,28049.06,0.11,177.2,Cash on Delivery,74890.99," ? 15,400.07 ",,
ORD1563,07-03-2024,CUST663,Ishaan,Male,Mumbai,East,Electronics,Sofa,3,25834.16,0.23,257.39,Debit Card,59676.91," ? -10,927.34 ",,
ORD1564,23-09-2024,CUST664,Myra,Male,Kolkata,North,Beauty,Sofa,4,5159.07,0.16,352.09,Debit Card,17334.48," ? 1,793.55 ",,
ORD1565,12-07-2024,CUST665,Ananya,Male,Ahmedabad,South,Clothing,Smartphone,3,998.2,0.02,122.98,Cash on Delivery,2934.71, ? -14.18 ,,
ORD1566,14-10-2023,CUST666,Ananya,Male,Pune,West,Home Decor,Sofa,5,48191.52,0.01,268.9,Net Banking,238548.02," ? 33,231.80 ",,
ORD1567,14-01-2024,CUST667,Reyansh,Female,Chennai,West,Beauty,Lipstick,4,18973.91,0.03,382.34,Debit Card,73618.77," ? 6,163.98 ",,
ORD1568,17-09-2023,CUST668,Myra,Female,Bangalore,East,Toys,Cricket Bat,1,30240.01,0.12,440.08,Debit Card,26611.21," ? 4,167.87 ",,
ORD1569,17-01-2024,CUST669,Reyansh,Female,Hyderabad,North,Beauty,Sofa,4,4169.81,0.28,331.82,UPI,12009.05," ? -3,593.05 ",,
ORD1570,10-08-2023,CUST670,Vihaan,Male,Chennai,East,Beauty,Toy Car,2,34219.09,0.19,351.07,Cash on Delivery,55434.93," ? -7,181.07 ",,
ORD1571,09-01-2024,CUST671,Ananya,Female,Ahmedabad,North,Sports,Cricket Bat,4,46641.82,0.24,106.83,Debit Card,141791.13," ? -19,369.57 ",,
ORD1572,29-01-2024,CUST672,Aadhya,Male,Bangalore,West,Beauty,Sofa,3,28868.13,0.14,475.6,Net Banking,74479.78," ? 2,506.30 ",,
ORD1573,09-03-2024,CUST673,Advika,Male,Delhi,South,Toys,Toy Car,3,6480.54,0.11,109.66,Credit Card,17303.04, ? 77.52 ,,
ORD1574,06-04-2023,CUST674,Kabir,Male,Mumbai,North,Toys,Toy Car,5,29169.73,0.03,398.6,Cash on Delivery,141473.19," ? 38,764.38 ",,
ORD1575,16-01-2024,CUST675,Myra,Male,Kolkata,West,Electronics,Washing Machine,5,38364.09,0.26,169.17,UPI,141947.13," ? -20,906.92 ",,
ORD1576,19-04-2024,CUST676,Aarav,Female,Pune,East,Beauty,T-shirt,5,20439.54,0.23,470.12,Debit Card,78692.23," ? -14,967.02 ",,
ORD1577,08-02-2023,CUST677,Reyansh,Female,Pune,North,Sports,Smartphone,1,44015.92,0.05,373.98,Net Banking,41815.12," ? 6,702.68 ",,
ORD1578,03-07-2024,CUST678,Kabir,Male,Mumbai,South,Beauty,Lipstick,5,32504.41,0.15,389.22,Cash on Delivery,138143.74," ? 19,589.23 ",,
ORD1579,07-02-2024,CUST679,Aarav,Female,Kolkata,East,Home Decor,Shoes,1,44982.6,0.15,148.58,Net Banking,38235.21," ? 1,865.77 ",,
ORD1580,03-06-2024,CUST680,Kabir,Male,Mumbai,East,Home Decor,Headphones,5,31250.56,0.19,249.37,Net Banking,126564.77," ? -11,464.59 ",,
ORD1581,19-01-2024,CUST681,Advika,Female,Delhi,West,Sports,Sofa,1,6738.14,0.28,328.02,UPI,4851.46, ? -374.01 ,,
ORD1582,14-10-2023,CUST682,Aarav,Female,Ahmedabad,North,Electronics,Sofa,4,15622.65,0.17,396.49,Cash on Delivery,51867.2," ? 4,508.27 ",,
ORD1583,26-08-2024,CUST683,Ishaan,Male,Bangalore,East,Electronics,Cricket Bat,4,10249.39,0.16,96.78,Debit Card,34437.95," ? 4,130.56 ",,
ORD1584,26-11-2023,CUST684,Diya,Female,Chennai,South,Toys,Cricket Bat,3,45459.56,0.02,483.06,UPI,133651.11," ? 10,531.30 ",,
ORD1585,04-04-2023,CUST685,Ishaan,Male,Pune,North,Toys,Headphones,1,38067.92,0.02,450.6,Debit Card,37306.56," ? 9,609.87 ",,
ORD1586,05-09-2024,CUST686,Ananya,Female,Delhi,South,Clothing,Sofa,2,33884.64,0.06,171.66,Credit Card,63703.12," ? 4,460.60 ",,
ORD1587,02-06-2024,CUST687,Diya,Male,Bangalore,East,Sports,Watch,3,15188.12,0.01,420.24,Net Banking,45108.72," ? 8,619.08 ",,
ORD1588,16-09-2024,CUST688,Ishaan,Male,Delhi,South,Beauty,Lipstick,4,9365.43,0.22,283.25,Credit Card,29220.14," ? -4,364.62 ",,
ORD1589,14-01-2024,CUST689,Diya,Female,Kolkata,West,Sports,Sofa,1,37871.26,0.22,257.81,Net Banking,29539.58," ? -6,358.72 ",,
ORD1590,22-10-2023,CUST690,Diya,Female,Pune,South,Clothing,T-shirt,5,23813.07,0.04,191.5,UPI,114302.74," ? 27,355.90 ",,
ORD1591,14-03-2023,CUST691,Aadhya,Male,Chennai,North,Toys,Headphones,2,11444.32,0.25,311.44,Debit Card,17166.48, ? -965.97 ,,
ORD1592,08-07-2023,CUST692,Reyansh,Female,Mumbai,South,Sports,Watch,4,30907.77,0.05,378.45,Debit Card,117449.53," ? 5,490.15 ",,
ORD1593,28-05-2023,CUST693,Reyansh,Female,Mumbai,South,Sports,Lipstick,3,2208.63,0.09,234.92,UPI,6029.56, ? 715.63 ,,
ORD1594,02-06-2024,CUST694,Aadhya,Male,Bangalore,West,Toys,Sofa,1,16443.28,0.07,333.15,Cash on Delivery,15292.25," ? 2,564.48 ",,
ORD1595,29-10-2023,CUST695,Kabir,Male,Chennai,South,Clothing,Shoes,2,23534.14,0.11,364.69,Credit Card,41890.77," ? -1,134.00 ",,
ORD1596,06-10-2023,CUST696,Vihaan,Female,Ahmedabad,South,Toys,Washing Machine,1,7568.33,0.08,370,Credit Card,6962.86, ? -572.61 ,,
ORD1597,21-12-2023,CUST697,Kabir,Male,Hyderabad,East,Electronics,T-shirt,5,49235.79,0.15,73.38,Debit Card,209252.11," ? 2,580.40 ",,
ORD1598,07-09-2024,CUST698,Aarav,Male,Kolkata,East,Beauty,Shoes,3,10613.05,0.12,436.89,Debit Card,28018.45," ? 3,080.95 ",,
ORD1599,26-03-2023,CUST699,Aarav,Male,Bangalore,North,Toys,Cricket Bat,1,6691.59,0.3,256.21,Debit Card,4684.11, ? -922.97 ,,
ORD1600,03-05-2023,CUST700,Diya,Female,Hyderabad,East,Clothing,Cricket Bat,4,10336.04,0.02,168.09,UPI,40517.28," ? 9,649.80 ",,
ORD1601,02-01-2024,CUST701,Ishaan,Female,Delhi,East,Home Decor,Sofa,3,38499.24,0.04,158.79,Cash on Delivery,110877.81," ? 7,871.56 ",,
ORD1602,21-02-2024,CUST702,Ishaan,Male,Kolkata,East,Electronics,Cricket Bat,4,21390.18,0.02,267.36,Credit Card,83849.51," ? 7,144.90 ",,
ORD1603,09-05-2023,CUST703,Reyansh,Female,Delhi,East,Home Decor,T-shirt,1,28357.71,0.19,449.07,Net Banking,22969.75," ? -3,533.82 ",,
ORD1604,04-05-2023,CUST704,Myra,Male,Ahmedabad,West,Toys,Lipstick,3,1246.26,0.02,220.26,UPI,3664, ? 801.73 ,,
ORD1605,31-01-2023,CUST705,Kabir,Female,Chennai,East,Electronics,Toy Car,4,1914.68,0.25,387.38,Credit Card,5744.04," ? -1,080.46 ",,
ORD1606,27-05-2024,CUST706,Ananya,Male,Pune,West,Beauty,Smartphone,5,22402.11,0.15,93.57,Cash on Delivery,95208.97," ? 10,708.30 ",,
ORD1607,26-05-2024,CUST707,Advika,Male,Kolkata,West,Toys,Headphones,5,40869.43,0.16,264.23,UPI,171651.61," ? 10,929.76 ",,
ORD1608,04-02-2023,CUST708,Ishaan,Female,Hyderabad,East,Beauty,Lipstick,1,44284.9,0.17,496.26,Credit Card,36756.47," ? -3,429.64 ",,
ORD1609,02-09-2023,CUST709,Advika,Male,Ahmedabad,South,Sports,Toy Car,3,4517.99,0.05,396.7,UPI,12876.27," ? 2,341.09 ",,
ORD1610,24-12-2023,CUST710,Diya,Female,Pune,West,Home Decor,Watch,2,27010.48,0.06,144.74,Credit Card,50779.7," ? 4,199.33 ",,
ORD1611,12-09-2024,CUST711,Advika,Female,Mumbai,South,Electronics,T-shirt,3,45678.84,0.1,275.65,Credit Card,123332.87," ? 4,706.79 ",,
ORD1612,12-07-2024,CUST712,Ananya,Male,Hyderabad,South,Beauty,Shoes,5,19521.04,0.18,155.13,Cash on Delivery,80036.26," ? -11,723.64 ",,
ORD1613,18-04-2023,CUST713,Aadhya,Male,Bangalore,East,Clothing,Toy Car,4,41512.38,0.06,234.3,Net Banking,156086.55," ? 7,438.81 ",,
ORD1614,16-03-2023,CUST714,Ananya,Female,Mumbai,North,Beauty,T-shirt,2,6858.04,0.03,401.04,Cash on Delivery,13304.6, ? 546.62 ,,
ORD1615,30-11-2023,CUST715,Advika,Male,Ahmedabad,East,Clothing,Washing Machine,1,46782.65,0.29,397.05,Credit Card,33215.68," ? -6,146.65 ",,
ORD1616,11-04-2023,CUST716,Ananya,Male,Mumbai,North,Toys,Shoes,2,37620.88,0.01,152.65,UPI,74489.34," ? 18,154.03 ",,
ORD1617,25-05-2024,CUST717,Vihaan,Male,Bangalore,North,Electronics,Cricket Bat,1,47078.45,0.24,465,Cash on Delivery,35779.62," ? -2,649.01 ",,
ORD1618,05-05-2024,CUST718,Diya,Male,Kolkata,East,Beauty,Cricket Bat,2,33895.54,0.24,316.66,Net Banking,51521.22," ? -5,561.82 ",,
ORD1619,21-06-2023,CUST719,Kabir,Male,Mumbai,East,Beauty,Shoes,1,18297.52,0.09,220.97,Credit Card,16650.74, ? 518.16 ,,
ORD1620,07-11-2023,CUST720,Aadhya,Female,Chennai,North,Electronics,Watch,1,46921.42,0.04,275.87,Cash on Delivery,45044.56," ? 4,795.05 ",,
ORD1621,31-08-2024,CUST721,Ishaan,Female,Hyderabad,East,Beauty,Watch,2,13923.23,0.04,322.28,Cash on Delivery,26732.6," ? 4,175.08 ",,
ORD1622,22-04-2023,CUST722,Aarav,Male,Pune,North,Clothing,Watch,2,16742.19,0.21,301.95,Cash on Delivery,26452.66, ? 490.68 ,,
ORD1623,01-10-2023,CUST723,Kabir,Male,Mumbai,South,Beauty,Toy Car,1,35100.26,0.19,268.88,Cash on Delivery,28431.21," ? 2,115.91 ",,
ORD1624,17-10-2023,CUST724,Aarav,Male,Hyderabad,East,Home Decor,Headphones,5,38312.75,0.23,277.22,UPI,147504.09," ? -20,096.66 ",,
ORD1625,15-11-2023,CUST725,Diya,Female,Delhi,South,Toys,Toy Car,2,46484.29,0.28,129.39,Net Banking,66937.38," ? -13,270.47 ",,
ORD1626,31-10-2023,CUST726,Aadhya,Male,Hyderabad,West,Sports,Sofa,3,10399.16,0.21,415.73,Net Banking,24646.01," ? -2,969.03 ",,
ORD1627,03-05-2023,CUST727,Reyansh,Female,Pune,South,Clothing,Smartphone,4,39940.3,0.05,293.79,Credit Card,151773.14," ? 24,767.65 ",,
ORD1628,19-11-2023,CUST728,Ishaan,Female,Hyderabad,South,Home Decor,Shoes,1,36979.59,0.07,108.99,Debit Card,34391.02," ? 5,970.38 ",,
ORD1629,03-03-2024,CUST729,Vihaan,Female,Bangalore,North,Toys,Lipstick,1,3376.97,0.25,394.77,UPI,2532.73, ? -867.31 ,,
ORD1630,12-09-2024,CUST730,Reyansh,Male,Ahmedabad,South,Electronics,Smartphone,4,19483.71,0.06,469.6,Credit Card,73258.75," ? 3,161.24 ",,
ORD1631,04-09-2024,CUST731,Diya,Female,Pune,East,Clothing,Washing Machine,5,14281.72,0.02,476.29,Credit Card,69980.43," ? 11,384.39 ",,
ORD1632,10-08-2023,CUST732,Kabir,Male,Ahmedabad,North,Sports,Toy Car,4,15363.62,0.21,216.06,Cash on Delivery,48549.04," ? -4,086.22 ",,
ORD1633,10-03-2023,CUST733,Vihaan,Female,Kolkata,West,Toys,Toy Car,2,49150.75,0.12,110.98,Debit Card,86505.32," ? 8,403.90 ",,
ORD1634,28-10-2023,CUST734,Ananya,Male,Ahmedabad,East,Sports,T-shirt,4,32210.32,0.28,283.28,Debit Card,92765.72," ? -20,316.40 ",,
ORD1635,21-06-2023,CUST735,Advika,Female,Delhi,West,Electronics,Smartphone,1,35940.27,0.2,100.67,UPI,28752.22," ? -4,015.65 ",,
ORD1636,06-03-2023,CUST736,Vihaan,Male,Bangalore,South,Electronics,T-shirt,4,48835.56,0.03,470.29,Debit Card,189481.97," ? 18,661.85 ",,
ORD1637,29-11-2023,CUST737,Diya,Female,Kolkata,East,Clothing,Lipstick,3,18984.65,0.28,132.61,Credit Card,41006.84," ? -6,291.94 ",,
ORD1638,23-08-2024,CUST738,Myra,Male,Hyderabad,East,Beauty,T-shirt,2,40131.64,0.08,163.74,Debit Card,73842.22," ? 8,290.84 ",,
ORD1639,05-04-2024,CUST739,Advika,Male,Pune,West,Electronics,Smartphone,4,21839.64,0.1,232.99,Debit Card,78622.7," ? 3,210.69 ",,
ORD1640,25-07-2024,CUST740,Aarav,Male,Delhi,East,Toys,Shoes,1,43502.78,0.12,222.42,Net Banking,38282.45, ? 214.67 ,,
ORD1641,21-02-2023,CUST741,Ishaan,Male,Bangalore,East,Beauty,Washing Machine,2,9196.75,0.02,407.6,Credit Card,18025.63," ? 2,173.33 ",,
ORD1642,13-04-2024,CUST742,Aarav,Female,Kolkata,East,Home Decor,Toy Car,1,47394.77,0.15,255.34,Debit Card,40285.55, ? -550.88 ,,
ORD1643,18-10-2023,CUST743,Vihaan,Female,Kolkata,South,Sports,Lipstick,5,11094.83,0.04,126.85,Debit Card,53255.18," ? 12,956.88 ",,
ORD1644,28-04-2024,CUST744,Aarav,Male,Delhi,West,Beauty,Toy Car,3,16445.78,0.12,170.24,Cash on Delivery,43416.86," ? -3,028.91 ",,
ORD1645,20-10-2023,CUST745,Diya,Female,Chennai,East,Sports,Sofa,5,37858.37,0.11,279.1,Debit Card,168469.75," ? -1,735.37 ",,
ORD1646,29-03-2023,CUST746,Ananya,Male,Hyderabad,North,Beauty,Washing Machine,3,19809.01,0.23,116.35,Debit Card,45758.81," ? -1,511.82 ",,
ORD1647,26-02-2024,CUST747,Kabir,Male,Delhi,North,Home Decor,Headphones,4,30488.93,0.24,325.25,Net Banking,92686.35," ? -10,167.46 ",,
ORD1648,24-09-2024,CUST748,Ishaan,Female,Kolkata,North,Electronics,T-shirt,2,22339.76,0.05,304.59,Credit Card,42445.54," ? 10,336.68 ",,
ORD1649,04-07-2024,CUST749,Aarav,Male,Mumbai,North,Home Decor,Cricket Bat,4,37170.02,0.11,371.62,UPI,132325.27," ? 26,345.16 ",,
ORD1650,22-10-2023,CUST750,Aarav,Male,Bangalore,South,Electronics,Smartphone,3,11570.9,0.11,471.97,Credit Card,30894.3," ? 3,946.97 ",,
ORD1651,06-08-2023,CUST751,Vihaan,Female,Delhi,East,Electronics,Toy Car,3,3111.21,0.05,460.51,Cash on Delivery,8866.95, ? 263.54 ,,
ORD1652,03-03-2023,CUST752,Kabir,Male,Chennai,West,Sports,T-shirt,3,15136.48,0.24,475.73,Credit Card,34511.17," ? -7,425.06 ",,
ORD1653,17-03-2023,CUST753,Reyansh,Male,Kolkata,East,Toys,Lipstick,1,23820.57,0.21,160.12,Debit Card,18818.25," ? -1,346.30 ",,
ORD1654,09-05-2024,CUST754,Aarav,Male,Hyderabad,South,Home Decor,Toy Car,2,8567.4,0.06,109.2,Cash on Delivery,16106.71," ? 1,723.65 ",,
ORD1655,03-03-2023,CUST755,Diya,Male,Ahmedabad,North,Beauty,Headphones,4,17868.91,0.11,186.02,Credit Card,63613.32," ? 6,205.52 ",,
ORD1656,29-06-2023,CUST756,Myra,Female,Kolkata,South,Home Decor,Washing Machine,4,20119.15,0.03,452.79,Cash on Delivery,78062.3," ? 18,024.68 ",,
ORD1657,15-09-2024,CUST757,Ishaan,Female,Hyderabad,East,Sports,Washing Machine,5,3058.11,0.19,487.42,UPI,12385.35, ? 742.12 ,,
ORD1658,05-09-2024,CUST758,Aarav,Female,Delhi,West,Electronics,Toy Car,3,29248.7,0.04,436.7,Credit Card,84236.26," ? 5,690.62 ",,
ORD1659,02-05-2023,CUST759,Diya,Male,Hyderabad,South,Sports,Lipstick,3,44240.3,0.3,99.51,Debit Card,92904.63," ? -30,874.29 ",,
ORD1660,22-06-2024,CUST760,Diya,Male,Pune,West,Clothing,Washing Machine,3,7756.8,0.23,476.34,Cash on Delivery,17918.21," ? -1,513.52 ",,
ORD1661,21-09-2023,CUST761,Ishaan,Female,Pune,South,Clothing,Washing Machine,4,29970.84,0.12,240.51,Net Banking,105497.36," ? 1,574.36 ",,
ORD1662,21-02-2023,CUST762,Reyansh,Male,Pune,West,Beauty,Headphones,5,33304.01,0.17,54.19,Cash on Delivery,138211.64," ? -16,475.47 ",,
ORD1663,14-09-2023,CUST763,Diya,Male,Chennai,West,Sports,Smartphone,1,21082.87,0.27,249.08,Net Banking,15390.5, ? -91.55 ,,
ORD1664,29-12-2023,CUST764,Myra,Male,Chennai,North,Beauty,Lipstick,2,35114.66,0.17,70.73,Debit Card,58290.34," ? -4,468.51 ",,
